r,vgr,u,v,w
170887.29833462075,5.851809992582731,0.0,5.851809992582731,0.0
171112.70166537925,5.844101520619771,0.0,5.844101520619771,0.0
171500.0,5.830903790087463,0.0,5.830903790087463,0.0
171887.29833462075,5.817765534095806,0.0,5.817765534095806,0.0
172112.70166537925,5.81014643500394,0.0,5.81014643500394,0.0
172500.0,5.797101449275362,0.0,5.797101449275362,0.0
172887.29833462075,5.7841149097287365,0.0,5.7841149097287365,0.0
173112.70166537925,5.776583638172112,0.0,5.776583638172112,0.0
173500.0,5.763688760806916,0.0,5.763688760806916,0.0
173887.29833462075,5.750851324837113,0.0,5.750851324837113,0.0
174112.70166537925,5.7434063709025835,0.0,5.7434063709025835,0.0
174500.0,5.730659025787966,0.0,5.730659025787966,0.0
174887.29833462075,5.717968140182767,0.0,5.717968140182767,0.0
175112.70166537925,5.710608028370712,0.0,5.710608028370712,0.0
175500.0,5.698005698005698,0.0,5.698005698005698,0.0
175887.29833462075,5.68545886751599,0.0,5.68545886751599,0.0
176112.70166537925,5.6781821557654455,0.0,5.6781821557654455,0.0
176500.0,5.665722379603399,0.0,5.665722379603399,0.0
176887.29833462075,5.6533171653076115,0.0,5.6533171653076115,0.0
177112.70166537925,5.64612244405435,0.0,5.64612244405435,0.0
177500.0,5.633802816901408,0.0,5.633802816901408,0.0
177887.29833462075,5.621536834625017,0.0,5.621536834625017,0.0
178112.70166537925,5.614422725891286,0.0,5.614422725891286,0.0
178500.0,5.602240896358543,0.0,5.602240896358543,0.0
178887.29833462075,5.590111815146499,0.0,5.590111815146499,0.0
179112.70166537925,5.583076971661192,0.0,5.583076971661192,0.0
179500.0,5.571030640668524,0.0,5.571030640668524,0.0
179887.29833462075,5.559036181308539,0.0,5.559036181308539,0.0
180112.70166537925,5.552079285656605,0.0,5.552079285656605,0.0
180500.0,5.54016620498615,0.0,5.54016620498615,0.0
180887.29833462075,5.52830413858089,0.0,5.52830413858089,0.0
181112.70166537925,5.5214239023808664,0.0,5.5214239023808664,0.0
181500.0,5.509641873278237,0.0,5.509641873278237,0.0
181887.29833462075,5.497910019864528,0.0,5.497910019864528,0.0
182112.70166537925,5.4911051829731115,0.0,5.4911051829731115,0.0
182500.0,5.47945205479452,0.0,5.47945205479452,0.0
182887.29833462075,5.467848282007778,0.0,5.467848282007778,0.0
183112.70166537925,5.461117611750403,0.0,5.461117611750403,0.0
183500.0,5.449591280653951,0.0,5.449591280653951,0.0
183887.29833462075,5.438113502436119,0.0,5.438113502436119,0.0
184112.70166537925,5.4314557928625575,0.0,5.4314557928625575,0.0
184500.0,5.420054200542006,0.0,5.420054200542006,0.0
184887.29833462075,5.408700375891353,0.0,5.408700375891353,0.0
185112.70166537925,5.402114447055392,0.0,5.402114447055392,0.0
185500.0,5.390835579514825,0.0,5.390835579514825,0.0
185887.29833462075,5.379603711276028,0.0,5.379603711276028,0.0
186112.70166537925,5.3730884085383215,0.0,5.3730884085383215,0.0
186500.0,5.361930294906166,0.0,5.361930294906166,0.0
186887.29833462075,5.350818428599172,0.0,5.350818428599172,0.0
187112.70166537925,5.3443726219524,0.0,5.3443726219524,0.0
187500.0,5.333333333333333,0.0,5.333333333333333,0.0
187887.29833462075,5.32233955601956,0.0,5.32233955601956,0.0
188112.70166537925,5.315962139435067,0.0,5.315962139435067,0.0
188500.0,5.305039787798409,0.0,5.305039787798409,0.0
188887.29833462075,5.2941622269829045,0.0,5.2941622269829045,0.0
189112.70166537925,5.287852117778027,0.0,5.287852117778027,0.0
189500.0,5.277044854881266,0.0,5.277044854881266,0.0
189887.29833462075,5.266281677449499,0.0,5.266281677449499,0.0
190112.70166537925,5.260037815674819,0.0,5.260037815674819,0.0
190500.0,5.2493438320209975,0.0,5.2493438320209975,0.0
190887.29833462075,5.238693243209009,0.0,5.238693243209009,0.0
191112.70166537925,5.232514591054801,0.0,5.232514591054801,0.0
191500.0,5.221932114882507,0.0,5.221932114882507,0.0
191887.29833462075,5.21139235727922,0.0,5.21139235727922,0.0
192112.70166537925,5.205277898500402,0.0,5.205277898500402,0.0
192500.0,5.194805194805195,0.0,5.194805194805195,0.0
192887.29833462075,5.1843745473857,0.0,5.1843745473857,0.0
193112.70166537925,5.178323286744621,0.0,5.178323286744621,0.0
193500.0,5.167958656330749,0.0,5.167958656330749,0.0
193887.29833462075,5.157635433519467,0.0,5.157635433519467,0.0
194112.70166537925,5.151646396245867,0.0,5.151646396245867,0.0
194500.0,5.141388174807198,0.0,5.141388174807198,0.0
194887.29833462075,5.131170725569831,0.0,5.131170725569831,0.0
195112.70166537925,5.125242956837391,0.0,5.125242956837391,0.0
195500.0,5.115089514066496,0.0,5.115089514066496,0.0
195887.29833462075,5.1049762210297525,0.0,5.1049762210297525,0.0
196112.70166537925,5.099108785448622,0.0,5.099108785448622,0.0
196500.0,5.089058524173028,0.0,5.089058524173028,0.0
196887.29833462075,5.079047802771132,0.0,5.079047802771132,0.0
197112.70166537925,5.073239783895871,0.0,5.073239783895871,0.0
197500.0,5.063291139240507,0.0,5.063291139240507,0.0
197887.29833462075,5.053381436887545,0.0,5.053381436887545,0.0
198112.70166537925,5.047631936739939,0.0,5.047631936739939,0.0
198500.0,5.037783375314861,0.0,5.037783375314861,0.0
198887.29833462075,5.027973170602055,0.0,5.027973170602055,0.0
199112.70166537925,5.022281309208287,0.0,5.022281309208287,0.0
199500.0,5.012531328320802,0.0,5.012531328320802,0.0
199887.29833462075,5.002819130237845,0.0,5.002819130237845,0.0
200112.70166537925,4.997184045179508,0.0,4.997184045179508,0.0
200500.0,4.987531172069826,0.0,4.987531172069826,0.0
200887.29833462075,4.977915519249436,0.0,4.977915519249436,0.0
201112.70166537925,4.9723363652279255,0.0,4.9723363652279255,0.0
201500.0,4.962779156327543,0.0,4.962779156327543,0.0
201887.29833462075,4.953258616312438,0.0,4.953258616312438,0.0
202112.70166537925,4.947734564726242,0.0,4.947734564726242,0.0
202500.0,4.938271604938271,0.0,4.938271604938271,0.0
202887.29833462075,4.928844773469782,0.0,4.928844773469782,0.0
203112.70166537925,4.923375012004239,0.0,4.923375012004239,0.0
203500.0,4.914004914004914,0.0,4.914004914004914,0.0
203887.29833462075,4.904670414332508,0.0,4.904670414332508,0.0
204112.70166537925,4.899254146561599,0.0,4.899254146561599,0.0
204500.0,4.88997555012225,0.0,4.88997555012225,0.0
204887.29833462075,4.880732032333238,0.0,4.880732032333238,0.0
205112.70166537925,4.87536847733301,0.0,4.87536847733301,0.0
205500.0,4.866180048661801,0.0,4.866180048661801,0.0
205887.29833462075,4.857026189030555,0.0,4.857026189030555,0.0
206112.70166537925,4.851714581003767,0.0,4.851714581003767,0.0
206500.0,4.842615012106537,0.0,4.842615012106537,0.0
206887.29833462075,4.8335495124625485,0.0,4.8335495124625485,0.0
207112.70166537925,4.828289100374181,0.0,4.828289100374181,0.0
207500.0,4.819277108433735,0.0,4.819277108433735,0.0
207887.29833462075,4.810298695547884,0.0,4.810298695547884,0.0
208112.70166537925,4.805088742771128,0.0,4.805088742771128,0.0
208500.0,4.796163069544365,0.0,4.796163069544365,0.0
208887.29833462075,4.787270494532798,0.0,4.787270494532798,0.0
209112.70166537925,4.7821102785051925,0.0,4.7821102785051925,0.0
209500.0,4.77326968973747,0.0,4.77326968973747,0.0
209887.29833462075,4.76446172748249,0.0,4.76446172748249,0.0
210112.70166537925,4.759350539371853,0.0,4.759350539371853,0.0
210500.0,4.750593824228028,0.0,4.750593824228028,0.0
210887.29833462075,4.741869272815436,0.0,4.741869272815436,0.0
211112.70166537925,4.736806417195274,0.0,4.736806417195274,0.0
211500.0,4.7281323877068555,0.0,4.7281323877068555,0.0
211887.29833462075,4.719490067879202,0.0,4.719490067879202,0.0
212112.70166537925,4.714474862413289,0.0,4.714474862413289,0.0
212500.0,4.705882352941177,0.0,4.705882352941177,0.0
212887.29833462075,4.697321107566403,0.0,4.697321107566403,0.0
213112.70166537925,4.692352882702218,0.0,4.692352882702218,0.0
213500.0,4.68384074941452,0.0,4.68384074941452,0.0
213887.29833462075,4.675359442969483,0.0,4.675359442969483,0.0
214112.70166537925,4.670437541640221,0.0,4.670437541640221,0.0
214500.0,4.662004662004662,0.0,4.662004662004662,0.0
214887.29833462075,4.6536021800730545,0.0,4.6536021800730545,0.0
215112.70166537925,4.648725957407946,0.0,4.648725957407946,0.0
215500.0,4.640371229698376,0.0,4.640371229698376,0.0
215887.29833462075,4.6320464784825885,0.0,4.6320464784825885,0.0
216112.70166537925,4.62721530152523,0.0,4.62721530152523,0.0
216500.0,4.618937644341801,0.0,4.618937644341801,0.0
216887.29833462075,4.610689550188263,0.0,4.610689550188263,0.0
217112.70166537925,4.605902797622733,0.0,4.605902797622733,0.0
217500.0,4.597701149425287,0.0,4.597701149425287,0.0
217887.29833462075,4.589528658362859,0.0,4.589528658362859,0.0
218112.70166537925,4.5847857202473445,0.0,4.5847857202473445,0.0
218500.0,4.576659038901602,0.0,4.576659038901602,0.0
218887.29833462075,4.568561116192611,0.0,4.568561116192611,0.0
219112.70166537925,4.563861393700319,0.0,4.563861393700319,0.0
219500.0,4.555808656036446,0.0,4.555808656036446,0.0
219887.29833462075,4.547784285739947,0.0,4.547784285739947,0.0
220112.70166537925,4.543127190907068,0.0,4.543127190907068,0.0
220500.0,4.535147392290249,0.0,4.535147392290249,0.0
220887.29833462075,4.527195576837136,0.0,4.527195576837136,0.0
221112.70166537925,4.522580532317629,0.0,4.522580532317629,0.0
221500.0,4.514672686230249,0.0,4.514672686230249,0.0
221887.29833462075,4.506792446009838,0.0,4.506792446009838,0.0
222112.70166537925,4.502218884836833,0.0,4.502218884836833,0.0
222500.0,4.49438202247191,0.0,4.49438202247191,0.0
222887.29833462075,4.486572395429639,0.0,4.486572395429639,0.0
223112.70166537925,4.482039760783246,0.0,4.482039760783246,0.0
223500.0,4.47427293064877,0.0,4.47427293064877,0.0
223887.29833462075,4.46653297189466,0.0,4.46653297189466,0.0
224112.70166537925,4.462040716875974,0.0,4.462040716875974,0.0
224500.0,4.4543429844097995,0.0,4.4543429844097995,0.0
224887.29833462075,4.446671765837355,0.0,4.446671765837355,0.0
225112.70166537925,4.442219353248484,0.0,4.442219353248484,0.0
225500.0,4.434589800443459,0.0,4.434589800443459,0.0
225887.29833462075,4.426986410358667,0.0,4.426986410358667,0.0
226112.70166537925,4.422573312488587,0.0,4.422573312488587,0.0
226500.0,4.415011037527594,0.0,4.415011037527594,0.0
226887.29833462075,4.407474580287732,0.0,4.407474580287732,0.0
227112.70166537925,4.403100278703781,0.0,4.403100278703781,0.0
227500.0,4.395604395604396,0.0,4.395604395604396,0.0
227887.29833462075,4.388133991266329,0.0,4.388133991266329,0.0
228112.70166537925,4.383797976611183,0.0,4.383797976611183,0.0
228500.0,4.3763676148796495,0.0,4.3763676148796495,0.0
228887.29833462075,4.368962398857339,0.0,4.368962398857339,0.0
229112.70166537925,4.364664170651294,0.0,4.364664170651294,0.0
229500.0,4.357298474945534,0.0,4.357298474945534,0.0
229887.29833462075,4.349957597676466,0.0,4.349957597676466,0.0
230112.70166537925,4.34569666412487,0.0,4.34569666412487,0.0
230500.0,4.3383947939262475,0.0,4.3383947939262475,0.0
230887.29833462075,4.331117420546531,0.0,4.331117420546531,0.0
231112.70166537925,4.326893298352196,0.0,4.326893298352196,0.0
231500.0,4.319654427645788,0.0,4.319654427645788,0.0
231887.29833462075,4.312439737673635,0.0,4.312439737673635,0.0
232112.70166537925,4.308251951854106,0.0,4.308251951854106,0.0
232500.0,4.301075268817204,0.0,4.301075268817204,0.0
232887.29833462075,4.293922455844562,0.0,4.293922455844562,0.0
233112.70166537925,4.289770539554066,0.0,4.289770539554066,0.0
233500.0,4.282655246252677,0.0,4.282655246252677,0.0
233887.29833462075,4.275563517644758,0.0,4.275563517644758,0.0
234112.70166537925,4.271447012000719,0.0,4.271447012000719,0.0
234500.0,4.264392324093817,0.0,4.264392324093817,0.0
234887.29833462075,4.257360900696294,0.0,4.257360900696294,0.0
235112.70166537925,4.253279354610265,0.0,4.253279354610265,0.0
235500.0,4.246284501061571,0.0,4.246284501061571,0.0
235887.29833462075,4.23931261691521,0.0,4.23931261691521,0.0
236112.70166537925,4.235265586928092,0.0,4.235265586928092,0.0
236500.0,4.2283298097251585,0.0,4.2283298097251585,0.0
236887.29833462075,4.221416711787672,0.0,4.221416711787672,0.0
237112.70166537925,4.217403761909098,0.0,4.217403761909098,0.0
237500.0,4.2105263157894735,0.0,4.2105263157894735,0.0
237887.29833462075,4.203671263664377,0.0,4.203671263664377,0.0
238112.70166537925,4.199691965216136,0.0,4.199691965216136,0.0
238500.0,4.1928721174004195,0.0,4.1928721174004195,0.0
238887.29833462075,4.186074383072693,0.0,4.186074383072693,0.0
239112.70166537925,4.182128314536076,0.0,4.182128314536076,0.0
239500.0,4.175365344467641,0.0,4.175365344467641,0.0
239887.29833462075,4.168624212045991,0.0,4.168624212045991,0.0
240112.70166537925,4.164710958912947,0.0,4.164710958912947,0.0
240500.0,4.158004158004158,0.0,4.158004158004158,0.0
240887.29833462075,4.151318923469691,0.0,4.151318923469691,0.0
241112.70166537925,4.1474380780976805,0.0,4.1474380780976805,0.0
241500.0,4.140786749482402,0.0,4.140786749482402,0.0
241887.29833462075,4.134156720443524,0.0,4.134156720443524,0.0
242112.70166537925,4.130307881913964,0.0,4.130307881913964,0.0
242500.0,4.123711340206185,0.0,4.123711340206185,0.0
242887.29833462075,4.117135835659553,0.0,4.117135835659553,0.0
243112.70166537925,4.113318609639745,0.0,4.113318609639745,0.0
243500.0,4.1067761806981515,0.0,4.1067761806981515,0.0
243887.29833462075,4.10025453079549,0.0,4.10025453079549,0.0
244112.70166537925,4.0964685294039445,0.0,4.0964685294039445,0.0
244500.0,4.08997955010225,0.0,4.08997955010225,0.0
244887.29833462075,4.083511095922878,0.0,4.083511095922878,0.0
245112.70166537925,4.079755937597926,0.0,4.079755937597926,0.0
245500.0,4.0733197556008145,0.0,4.0733197556008145,0.0
245887.29833462075,4.066903848929722,0.0,4.066903848929722,0.0
246112.70166537925,4.063179158301322,0.0,4.063179158301322,0.0
246500.0,4.056795131845842,0.0,4.056795131845842,0.0
246887.29833462075,4.05043113495714,0.0,4.05043113495714,0.0
247112.70166537925,4.046736542721798,0.0,4.046736542721798,0.0
247500.0,4.040404040404041,0.0,4.040404040404041,0.0
247887.29833462075,4.0340913258496585,0.0,4.0340913258496585,0.0
248112.70166537925,4.030426468648366,0.0,4.030426468648366,0.0
248500.0,4.0241448692152915,0.0,4.0241448692152915,0.0
248887.29833462075,4.0178828196187535,0.0,4.0178828196187535,0.0
249112.70166537925,4.014247339917859,0.0,4.014247339917859,0.0
249500.0,4.008016032064128,0.0,4.008016032064128,0.0
249887.29833462075,4.001804039919281,0.0,4.001804039919281,0.0
250112.70166537925,3.998197585894218,0.0,3.998197585894218,0.0
250500.0,3.992015968063872,0.0,3.992015968063872,0.0
250887.29833462075,3.9858534355384174,0.0,3.9858534355384174,0.0
251112.70166537925,3.9822756609602012,0.0,3.9822756609602012,0.0
251500.0,3.9761431411530817,0.0,3.9761431411530817,0.0
251887.29833462075,3.970029479896782,0.0,3.970029479896782,0.0
252112.70166537925,3.9664800440212113,0.0,3.9664800440212113,0.0
252500.0,3.9603960396039604,0.0,3.9603960396039604,0.0
252887.29833462075,3.954330670561393,0.0,3.954330670561393,0.0
253112.70166537925,3.950809238020867,0.0,3.950809238020867,0.0
253500.0,3.9447731755424065,0.0,3.9447731755424065,0.0
253887.29833462075,3.9387555287701344,0.0,3.9387555287701344,0.0
254112.70166537925,3.9352617694680223,0.0,3.9352617694680223,0.0
254500.0,3.9292730844793713,0.0,3.9292730844793713,0.0
254887.29833462075,3.923302598967413,0.0,3.923302598967413,0.0
255112.70166537925,3.9198361879749073,0.0,3.9198361879749073,0.0
255500.0,3.9138943248532287,0.0,3.9138943248532287,0.0
255887.29833462075,3.907970448350711,0.0,3.907970448350711,0.0
256112.70166537925,3.9045310658060886,0.0,3.9045310658060886,0.0
256500.0,3.898635477582846,0.0,3.898635477582846,0.0
256887.29833462075,3.892757666427721,0.0,3.892757666427721,0.0
257112.70166537925,3.8893449974379544,0.0,3.8893449974379544,0.0
257500.0,3.883495145631068,0.0,3.883495145631068,0.0
257887.29833462075,3.8776628645837903,0.0,3.8776628645837903,0.0
258112.70166537925,3.8742765991284434,0.0,3.8742765991284434,0.0
258500.0,3.8684719535783367,0.0,3.8684719535783367,0.0
258887.29833462075,3.862684675659389,0.0,3.862684675659389,0.0
259112.70166537925,3.8593245084967314,0.0,3.8593245084967314,0.0
259500.0,3.8535645472061657,0.0,3.8535645472061657,0.0
259887.29833462075,3.8478217535373314,0.0,3.8478217535373314,0.0
260112.70166537925,3.844487384112619,0.0,3.844487384112619,0.0
260500.0,3.838771593090211,0.0,3.838771593090211,0.0
260887.29833462075,3.833072772739493,0.0,3.833072772739493,0.0
261112.70166537925,3.82976390509535,0.0,3.82976390509535,0.0
261500.0,3.8240917782026767,0.0,3.8240917782026767,0.0
261887.29833462075,3.8184364280327636,0.0,3.8184364280327636,0.0
262112.70166537925,3.815152770721616,0.0,3.815152770721616,0.0
262500.0,3.8095238095238093,0.0,3.8095238095238093,0.0
262887.2983346207,3.803911434044,0.0,3.803911434044,0.0
263112.7016653793,3.800652700042498,0.0,3.800652700042498,0.0
263500.0,3.795066413662239,0.0,3.795066413662239,0.0
263887.2983346207,3.789496524883725,0.0,3.789496524883725,0.0
264112.7016653793,3.786262431509113,0.0,3.786262431509113,0.0
264500.0,3.780718336483932,0.0,3.780718336483932,0.0
264887.2983346207,3.775190453778358,0.0,3.775190453778358,0.0
265112.7016653793,3.771980722606731,0.0,3.771980722606731,0.0
265500.0,3.766478342749529,0.0,3.766478342749529,0.0
265887.2983346207,3.760991992710739,0.0,3.760991992710739,0.0
266112.7016653793,3.7578063494971383,0.0,3.7578063494971383,0.0
266500.0,3.75234521575985,0.0,3.75234521575985,0.0
266887.2983346207,3.7468999320687404,0.0,3.7468999320687404,0.0
267112.7016653793,3.743738106669043,0.0,3.743738106669043,0.0
267500.0,3.7383177570093458,0.0,3.7383177570093458,0.0
267887.2983346207,3.7329130803017394,0.0,3.7329130803017394,0.0
268112.7016653793,3.7297748065962946,0.0,3.7297748065962946,0.0
268500.0,3.7243947858473,0.0,3.7243947858473,0.0
268887.2983346207,3.7190302635847656,0.0,3.7190302635847656,0.0
269112.7016653793,3.715915279403728,0.0,3.715915279403728,0.0
269500.0,3.7105751391465676,0.0,3.7105751391465676,0.0
269887.2983346207,3.705250325490111,0.0,3.705250325490111,0.0
270112.7016653793,3.7021583725404326,0.0,3.7021583725404326,0.0
270500.0,3.6968576709796674,0.0,3.6968576709796674,0.0
270887.2983346207,3.6915721266662103,0.0,3.6915721266662103,0.0
271112.7016653793,3.6885029504602462,0.0,3.6885029504602462,0.0
271500.0,3.6832412523020257,0.0,3.6832412523020257,0.0
271887.2983346207,3.677994544523617,0.0,3.677994544523617,0.0
272112.7016653793,3.6749478943092986,0.0,3.6749478943092986,0.0
272500.0,3.669724770642202,0.0,3.669724770642202,0.0
272887.2983346207,3.664516472927871,0.0,3.664516472927871,0.0
273112.7016653793,3.6614921016204187,0.0,3.6614921016204187,0.0
273500.0,3.656307129798903,0.0,3.656307129798903,0.0
273887.2983346207,3.651136821899108,0.0,3.651136821899108,0.0
274112.7016653793,3.6481344860142286,0.0,3.6481344860142286,0.0
274500.0,3.6429872495446265,0.0,3.6429872495446265,0.0
274887.2983346207,3.6378545173182157,0.0,3.6378545173182157,0.0
275112.7016653793,3.6348739769067593,0.0,3.6348739769067593,0.0
275500.0,3.629764065335753,0.0,3.629764065335753,0.0
275887.2983346207,3.6246685006393835,0.0,3.6246685006393835,0.0
276112.7016653793,3.6217095192234185,0.0,3.6217095192234185,0.0
276500.0,3.616636528028933,0.0,3.616636528028933,0.0
276887.2983346207,3.6115777286088844,0.0,3.6115777286088844,0.0
277112.7016653793,3.608640073119152,0.0,3.608640073119152,0.0
277500.0,3.6036036036036037,0.0,3.6036036036036037,0.0
277887.2983346207,3.5985811729899226,0.0,3.5985811729899226,0.0
278112.7016653793,3.5956646137046406,0.0,3.5956646137046406,0.0
278500.0,3.5906642728904847,0.0,3.5906642728904847,0.0
278887.2983346207,3.5856778202934074,0.0,3.5856778202934074,0.0
279112.7016653793,3.5827821307783876,0.0,3.5827821307783876,0.0
279500.0,3.5778175313059033,0.0,3.5778175313059033,0.0
279887.2983346207,3.5728666715144923,0.0,3.5728666715144923,0.0
280112.7016653793,3.569991628564538,0.0,3.569991628564538,0.0
280500.0,3.5650623885918002,0.0,3.5650623885918002,0.0
280887.2983346207,3.560146741874747,0.0,3.560146741874747,0.0
281112.7016653793,3.557292125456301,0.0,3.557292125456301,0.0
281500.0,3.552397868561279,0.0,3.552397868561279,0.0
281887.2983346207,3.547517060569814,0.0,3.547517060569814,0.0
282112.7016653793,3.5446826537648213,0.0,3.5446826537648213,0.0
282500.0,3.5398230088495577,0.0,3.5398230088495577,0.0
282887.2983346207,3.5349766705224197,0.0,3.5349766705224197,0.0
283112.7016653793,3.5321622594733832,0.0,3.5321622594733832,0.0
283500.0,3.527336860670194,0.0,3.527336860670194,0.0
283887.2983346207,3.522524628140602,0.0,3.522524628140602,0.0
284112.7016653793,3.5197300019967943,0.0,3.5197300019967943,0.0
284500.0,3.51493848857645,0.0,3.51493848857645,0.0
284887.2983346207,3.510160003081035,0.0,3.510160003081035,0.0
285112.7016653793,3.507384953945839,0.0,3.507384953945839,0.0
285500.0,3.502626970227671,0.0,3.502626970227671,0.0
285887.2983346207,3.4978818780173166,0.0,3.4978818780173166,0.0
286112.7016653793,3.495126200896672,0.0,3.495126200896672,0.0
286500.0,3.4904013961605584,0.0,3.4904013961605584,0.0
286887.2983346207,3.4856893484131044,0.0,3.4856893484131044,0.0
287112.7016653793,3.482952841165029,0.0,3.482952841165029,0.0
287500.0,3.4782608695652173,0.0,3.4782608695652173,0.0
287887.2983346207,3.4735815222999786,0.0,3.4735815222999786,0.0
288112.7016653793,3.4708639855851375,0.0,3.4708639855851375,0.0
288500.0,3.466204506065858,0.0,3.466204506065858,0.0
288887.2983346207,3.46155752005992,0.0,3.46155752005992,0.0
289112.7016653793,3.4588587572932226,0.0,3.4588587572932226,0.0
289500.0,3.454231433506045,0.0,3.454231433506045,0.0
289887.2983346207,3.449616474212288,0.0,3.449616474212288,0.0
290112.7016653793,3.4469362915154824,0.0,3.4469362915154824,0.0
290500.0,3.442340791738382,0.0,3.442340791738382,0.0
290887.2983346207,3.4377575292051943,0.0,3.4377575292051943,0.0
291112.7016653793,3.4350957353604383,0.0,3.4350957353604383,0.0
291500.0,3.4305317324185247,0.0,3.4305317324185247,0.0
291887.2983346207,3.4259798412111655,0.0,3.4259798412111655,0.0
292112.7016653793,3.4233362476155493,0.0,3.4233362476155493,0.0
292500.0,3.4188034188034186,0.0,3.4188034188034186,0.0
292887.2983346207,3.4142825779269894,0.0,3.4142825779269894,0.0
293112.7016653793,3.411656998547989,0.0,3.411656998547989,0.0
293500.0,3.4071550255536627,0.0,3.4071550255536627,0.0
293887.2983346207,3.402664918377649,0.0,3.402664918377649,0.0
294112.7016653793,3.4000571697094863,0.0,3.4000571697094863,0.0
294500.0,3.395585738539898,0.0,3.395585738539898,0.0
294887.2983346207,3.391126052724248,0.0,3.391126052724248,0.0
295112.7016653793,3.3885359537451367,0.0,3.3885359537451367,0.0
295500.0,3.3840947546531304,0.0,3.3840947546531304,0.0
295887.2983346207,3.3796651820758252,0.0,3.3796651820758252,0.0
296112.7016653793,3.3770925542060843,0.0,3.3770925542060843,0.0
296500.0,3.372681281618887,0.0,3.372681281618887,0.0
296887.2983346207,3.3682815183049803,0.0,3.3682815183049803,0.0
297112.7016653793,3.3657261853659883,0.0,3.3657261853659883,0.0
297500.0,3.361344537815126,0.0,3.361344537815126,0.0
297887.2983346207,3.3569742838672054,0.0,3.3569742838672054,0.0
298112.7016653793,3.3544360720411834,0.0,3.3544360720411834,0.0
298500.0,3.3500837520938025,0.0,3.3500837520938025,0.0
298887.2983346207,3.3457427116238483,0.0,3.3457427116238483,0.0
299112.7016653793,3.343221449414446,0.0,3.343221449414446,0.0
299500.0,3.33889816360601,0.0,3.33889816360601,0.0
299887.2983346207,3.3345860446686157,0.0,3.3345860446686157,0.0
300112.7016653793,3.332081562862286,0.0,3.332081562862286,0.0
300500.0,3.327787021630616,0.0,3.327787021630616,0.0
300887.2983346207,3.323503536157538,0.0,3.323503536157538,0.0
301112.7016653793,3.3210156677856806,0.0,3.3210156677856806,0.0
301500.0,3.316749585406302,0.0,3.316749585406302,0.0
301887.2983346207,3.312494449142311,0.0,3.312494449142311,0.0
302112.7016653793,3.310023029444165,0.0,3.310023029444165,0.0
302500.0,3.3057851239669422,0.0,3.3057851239669422,0.0
302887.2983346207,3.301558056406942,0.0,3.301558056406942,0.0
303112.7016653793,3.299102922793213,0.0,3.299102922793213,0.0
303500.0,3.2948929159802307,0.0,3.2948929159802307,0.0
303887.2983346207,3.2906936403076172,0.0,3.2906936403076172,0.0
304112.7016653793,3.288254632324822,0.0,3.288254632324822,0.0
304500.0,3.284072249589491,0.0,3.284072249589491,0.0
304887.2983346207,3.279900492615725,0.0,3.279900492615725,0.0
305112.7016653793,3.2774774519112344,0.0,3.2774774519112344,0.0
305500.0,3.2733224222585924,0.0,3.2733224222585924,0.0
305887.2983346207,3.2691779143639543,0.0,3.2691779143639543,0.0
306112.7016653793,3.266770684651724,0.0,3.266770684651724,0.0
306500.0,3.2626427406199023,0.0,3.2626427406199023,0.0
306887.2983346207,3.2585252156954048,0.0,3.2585252156954048,0.0
307112.7016653793,3.25613364272237,0.0,3.25613364272237,0.0
307500.0,3.252032520325203,0.0,3.252032520325203,0.0
307887.2983346207,3.2479417157156365,0.0,3.2479417157156365,0.0
308112.7016653793,3.245565647228765,0.0,3.245565647228765,0.0
308500.0,3.2414910858995136,0.0,3.2414910858995136,0.0
308887.2983346207,3.2374267423475924,0.0,3.2374267423475924,0.0
309112.7016653793,3.235066028061571,0.0,3.235066028061571,0.0
309500.0,3.231017770597738,0.0,3.231017770597738,0.0
309887.2983346207,3.2269796321893316,0.0,3.2269796321893316,0.0
310112.7016653793,3.2246341237548837,0.0,3.2246341237548837,0.0
310500.0,3.2206119162640903,0.0,3.2206119162640903,0.0
310887.2983346207,3.216599730374507,0.0,3.216599730374507,0.0
311112.7016653793,3.214269281347314,0.0,3.214269281347314,0.0
311500.0,3.2102728731942216,0.0,3.2102728731942216,0.0
311887.2983346207,3.2062863904355288,0.0,3.2062863904355288,0.0
312112.7016653793,3.203970856245751,0.0,3.203970856245751,0.0
312500.0,3.2,0.0,3.2,0.0
312887.2983346207,3.196038974169348,0.0,3.196038974169348,0.0
313112.7016653793,3.193738212091731,0.0,3.193738212091731,0.0
313500.0,3.189792663476874,0.0,3.189792663476874,0.0
313887.2983346207,3.185856851505811,0.0,3.185856851505811,0.0
314112.7016653793,3.1835707206303576,0.0,3.1835707206303576,0.0
314500.0,3.179650238473768,0.0,3.179650238473768,0.0
314887.2983346207,3.1757394003785184,0.0,3.1757394003785184,0.0
315112.7016653793,3.1734677615817217,0.0,3.1734677615817217,0.0
315500.0,3.1695721077654517,0.0,3.1695721077654517,0.0
315887.2983346207,3.1656860065981376,0.0,3.1656860065981376,0.0
316112.7016653793,3.1634287225147593,0.0,3.1634287225147593,0.0
316500.0,3.1595576619273302,0.0,3.1595576619273302,0.0
316887.2983346207,3.155696063728117,0.0,3.155696063728117,0.0
317112.7016653793,3.153452998723497,0.0,3.153452998723497,0.0
317500.0,3.1496062992125986,0.0,3.1496062992125986,0.0
317887.2983346207,3.14576897296274,0.0,3.14576897296274,0.0
